response_id,company,employee_id,title,role_level,team_segment,location,tenure_band,tenure_months,response_date,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,F1,F2,F3,F4,G1,G2,G3,G4,H1,H2,H3,H4,I1,I2,I3,I4,J1,J2,J3,J4,K1,K2,K3,K4,K5,L1,L2,L3
DT-2026Q2-0438,DemoTech,DT-10438,Commercial AE,Individual Contributor,Commercial,"New York, NY",2–5 years,28,2025-04-11,4,4,5,3,4,4,3,4,4,4,5,3,5,5,5,3,4,2,3,3,3,4,2,4,4,3,4,3,3,4,2,4,4,4,4,4,4,3,4,4,4,4,4,5,Marketing promises 'demo transformation in 30 days' and buyers expect magic on call one.,Run monthly live objection labs instead of async enablement modules.,
DT-2026Q2-0439,DemoTech,DT-10439,Mid-Market AE,Individual Contributor,Mid-Market,Remote — US East,5+ years,67,2025-05-04,3,2,3,4,3,3,4,3,3,4,2,2,2,5,4,4,4,3,3,4,4,3,4,5,3,3,4,2,3,3,4,2,3,3,3,3,5,4,3,4,4,4,2,4,The Commercial team culture is strong — people share what works on Slack.,Standardize SDR-to-AE handoff notes with required fields in Salesforce.,
DT-2026Q2-0440,DemoTech,DT-10440,SDR,Individual Contributor,Commercial,"New York, NY",1–2 years,15,2025-05-01,4,4,3,4,3,3,5,2,3,3,4,3,3,4,3,2,4,3,4,4,3,3,3,4,5,3,3,4,4,2,3,4,4,3,5,4,4,5,3,4,3,4,3,4,Ironically our internal demo environment crashes more than I'd like on live calls.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,
DT-2026Q2-0441,DemoTech,DT-10441,Commercial AE,Individual Contributor,Commercial,"San Francisco, CA (HQ)",5+ years,105,2025-04-01,2,3,5,4,4,4,5,4,4,3,4,3,5,5,4,4,2,2,4,3,2,4,4,5,4,2,4,3,4,4,2,3,3,3,3,3,3,2,3,5,4,4,3,2,We need ROI calculators for mid-market CFOs — I build them in Google Sheets weekly.,Staff one more SE per Enterprise pod for competitive bake-offs.,"MQLs from the last campaign were mostly students and consultants, not buyers."
DT-2026Q2-0442,DemoTech,DT-10442,Enterprise AE,Individual Contributor,Enterprise,"San Francisco, CA (HQ)",2–5 years,39,2025-04-09,3,3,3,4,4,3,3,4,3,4,4,4,3,3,2,5,3,3,2,4,4,4,4,4,4,4,5,1,4,3,2,3,4,3,4,3,5,3,3,3,5,5,5,4,RevOps fixed forecasting dashboards this quarter and it saved me hours every week.,Build demo environment stability into our own dogfooding SLA.,RevOps fixed forecasting dashboards this quarter and it saved me hours every week.
DT-2026Q2-0443,DemoTech,DT-10443,Sales Manager,Front-line Manager,Mid-Market,"San Francisco, CA (HQ)",2–5 years,31,2025-05-26,3,4,4,3,2,4,5,5,4,3,4,3,2,3,3,4,2,2,3,3,4,3,4,5,3,4,4,3,3,3,3,3,2,5,4,5,3,3,3,2,5,4,3,3,Marketing promises 'demo transformation in 30 days' and buyers expect magic on call one.,Publish a single source of truth for stage definitions and enforce it in Gong.,Enablement content is built for Commercial but I'm Enterprise — I adapt everything.
DT-2026Q2-0444,DemoTech,DT-10444,Mid-Market AE,Individual Contributor,Mid-Market,"Austin, TX",1–2 years,22,2025-05-13,3,5,4,5,5,4,4,5,5,3,3,5,5,5,3,4,2,3,4,3,5,3,4,3,5,4,4,3,4,3,5,4,3,4,3,3,3,5,5,5,2,4,3,5,"My manager runs tight pipeline reviews with real coaching, not just inspection.",Standardize SDR-to-AE handoff notes with required fields in Salesforce.,
DT-2026Q2-0445,DemoTech,DT-10445,Enterprise AE,Individual Contributor,Enterprise,"San Francisco, CA (HQ)",0–6 months,6,2025-04-11,3,3,2,3,4,4,2,3,3,4,2,5,4,5,3,3,4,4,2,4,5,3,3,3,4,4,4,3,2,2,2,2,3,4,4,2,5,3,2,5,3,2,3,3,Deal desk gives different pricing guidance depending on who is on shift.,"Tighten MQL criteria — fewer leads, higher quality.",
DT-2026Q2-0446,DemoTech,DT-10446,Sales Engineer,Individual Contributor,Enterprise,"London, UK",0–6 months,4,2025-05-26,4,4,3,4,3,5,4,5,5,2,3,2,4,3,2,1,1,3,1,2,2,1,2,2,2,2,4,2,4,2,2,3,4,3,2,3,1,4,4,3,4,5,2,4,We need ROI calculators for mid-market CFOs — I build them in Google Sheets weekly.,Cap legal review SLA at 5 business days for deals under $150K ARR.,My patch is geographically huge for an Enterprise rep — travel eats selling time.
DT-2026Q2-0447,DemoTech,DT-10447,GTM Marketing Manager,Individual Contributor,Corporate / GTM,"Toronto, Canada",5+ years,63,2025-05-01,4,2,4,4,4,4,5,5,3,4,5,4,3,5,4,2,2,3,2,4,3,4,4,4,3,2,3,1,4,3,4,4,2,5,4,4,5,5,5,4,4,4,3,4,Marketing promises 'demo transformation in 30 days' and buyers expect magic on call one.,Publish a single source of truth for stage definitions and enforce it in Gong.,
DT-2026Q2-0448,DemoTech,DT-10448,Enterprise AE,Individual Contributor,Enterprise,"Denver, CO",5+ years,109,2025-05-20,5,3,4,5,4,4,5,5,3,4,4,3,4,4,4,4,4,3,4,5,4,4,3,4,4,5,3,3,3,3,3,1,4,2,3,3,4,4,3,2,3,5,4,3,Product roadmap slides don't match what I hear in discovery calls.,"Tighten MQL criteria — fewer leads, higher quality.",SE coverage is thin — I wait three days for a technical win on competitive deals.
DT-2026Q2-0449,DemoTech,DT-10449,Enterprise AE,Individual Contributor,Enterprise,"New York, NY",1–2 years,16,2025-04-15,4,4,5,2,3,3,4,5,4,2,4,4,4,3,3,4,2,3,3,3,4,4,4,3,4,5,4,3,4,1,1,2,3,4,4,4,3,2,4,3,4,4,3,3,Legal review on enterprise deals takes 2–3 weeks and champions go dark.,Publish a single source of truth for stage definitions and enforce it in Gong.,
DT-2026Q2-0450,DemoTech,DT-10450,Commercial AE,Individual Contributor,Commercial,"Denver, CO",5+ years,94,2025-04-10,2,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,3,4,3,4,3,3,3,5,4,3,4,4,4,3,3,4,3,3,4,2,3,2,3,3,3,4,4,4,Our demo platform is genuinely best-in-class — buyers feel it on the first call.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,RevOps fixed forecasting dashboards this quarter and it saved me hours every week.
DT-2026Q2-0451,DemoTech,DT-10451,Sales Engineer,Individual Contributor,Enterprise,"Toronto, Canada",5+ years,119,2025-05-07,4,3,4,3,3,3,4,3,4,4,4,4,2,5,4,2,3,2,2,4,3,4,3,3,3,4,5,2,3,2,3,3,4,4,4,3,5,5,4,3,3,4,4,4,We need ROI calculators for mid-market CFOs — I build them in Google Sheets weekly.,Standardize SDR-to-AE handoff notes with required fields in Salesforce.,Deal desk gives different pricing guidance depending on who is on shift.
DT-2026Q2-0452,DemoTech,DT-10452,Mid-Market AE,Individual Contributor,Mid-Market,Remote — US East,2–5 years,28,2025-04-21,4,3,2,3,4,5,4,3,4,4,3,3,4,2,4,3,3,4,3,4,5,4,4,4,3,4,3,3,4,4,2,3,3,4,3,3,3,2,3,3,3,3,4,5,Stage definitions change every quarter and my manager interprets them differently than RevOps.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,
DT-2026Q2-0453,DemoTech,DT-10453,Sales Manager,Front-line Manager,Enterprise,"San Francisco, CA (HQ)",1–2 years,21,2025-05-21,3,4,4,4,4,4,4,3,5,4,3,4,3,4,4,2,2,2,3,4,2,4,4,4,4,2,3,2,2,3,2,4,4,4,3,5,3,3,3,4,3,5,5,5,Product marketing launches features before sales knows how to position them.,Publish a single source of truth for stage definitions and enforce it in Gong.,
DT-2026Q2-0454,DemoTech,DT-10454,Commercial AE,Individual Contributor,Commercial,"Toronto, Canada",1–2 years,15,2025-05-25,5,2,3,4,4,4,4,4,2,3,3,4,4,4,4,4,5,3,3,4,4,4,3,4,3,4,4,4,3,3,2,4,3,3,3,3,3,4,2,2,4,4,4,3,The Commercial team culture is strong — people share what works on Slack.,"Tighten MQL criteria — fewer leads, higher quality.",RevOps fixed forecasting dashboards this quarter and it saved me hours every week.
DT-2026Q2-0455,DemoTech,DT-10455,Enterprise AE,Individual Contributor,Enterprise,Remote — US East,5+ years,74,2025-05-18,1,3,4,3,4,5,5,3,4,2,4,4,5,3,5,5,4,3,3,3,4,3,3,3,4,4,2,4,3,3,2,3,3,3,4,4,4,4,3,2,5,4,4,3,Forecasting feels like a political exercise instead of an honest pipeline review.,Build demo environment stability into our own dogfooding SLA.,Deal desk gives different pricing guidance depending on who is on shift.
DT-2026Q2-0456,DemoTech,DT-10456,Enterprise AE,Individual Contributor,Enterprise,Remote — US East,2–5 years,28,2025-05-06,4,3,3,4,3,4,4,5,3,4,2,3,5,3,4,3,3,5,4,2,3,5,4,4,4,3,2,3,3,2,3,5,3,4,3,4,2,4,5,4,4,3,3,3,Legal review on enterprise deals takes 2–3 weeks and champions go dark.,"Tighten MQL criteria — fewer leads, higher quality.",Multi-year deal splits are unclear when CS owns the expansion motion.
DT-2026Q2-0457,DemoTech,DT-10457,Strategic AE,Individual Contributor,Strategic,"New York, NY",2–5 years,25,2025-05-03,3,4,4,5,4,5,5,3,4,4,4,3,3,3,4,4,4,3,3,3,3,4,3,4,3,4,4,5,5,2,3,5,2,3,4,4,4,5,3,4,5,4,4,4,Territory carve-up left me with a lot of long-dormant accounts and no warm inbound.,Build demo environment stability into our own dogfooding SLA.,
DT-2026Q2-0458,DemoTech,DT-10458,BDR,Individual Contributor,Mid-Market,Remote — EMEA,5+ years,65,2025-05-27,3,3,4,5,5,1,4,3,5,4,2,4,3,4,4,2,2,3,4,3,3,2,4,4,3,4,3,2,3,3,2,3,3,5,3,3,2,2,5,4,2,3,3,3,SE coverage is thin — I wait three days for a technical win on competitive deals.,Run monthly live objection labs instead of async enablement modules.,
DT-2026Q2-0459,DemoTech,DT-10459,Sales Manager,Front-line Manager,Commercial,Remote — US West,1–2 years,14,2025-04-07,4,5,4,4,5,4,5,5,3,1,3,3,4,4,4,4,3,4,2,3,3,2,4,4,4,5,3,3,5,3,4,4,3,4,3,2,4,3,4,3,3,3,4,3,Partner referrals arrive with no context and unrealistic close timelines.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,Territory carve-up left me with a lot of long-dormant accounts and no warm inbound.
DT-2026Q2-0460,DemoTech,DT-10460,SDR,Individual Contributor,Commercial,Remote — EMEA,1–2 years,14,2025-05-14,4,3,4,3,3,4,3,3,4,4,4,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,4,3,2,3,4,4,4,3,3,2,1,2,3,3,4,3,3,Marketing promises 'demo transformation in 30 days' and buyers expect magic on call one.,Simplify the comp plan to one page with worked examples.,
DT-2026Q2-0461,DemoTech,DT-10461,BDR,Individual Contributor,Mid-Market,"San Francisco, CA (HQ)",5+ years,111,2025-04-26,4,3,3,2,3,5,4,3,4,5,4,4,2,3,4,3,3,3,4,3,2,4,3,3,4,3,4,4,3,3,5,3,3,3,3,4,4,4,4,3,4,3,5,3,Forecasting feels like a political exercise instead of an honest pipeline review.,Build demo environment stability into our own dogfooding SLA.,My patch is geographically huge for an Enterprise rep — travel eats selling time.
DT-2026Q2-0462,DemoTech,DT-10462,Regional Sales Director,Director+,Enterprise,"Denver, CO",2–5 years,52,2025-05-11,4,5,4,3,3,5,5,5,4,4,3,3,3,5,4,3,3,4,3,2,3,3,3,4,3,4,3,3,4,4,3,4,5,2,3,4,4,5,4,4,4,3,3,5,My patch is geographically huge for an Enterprise rep — travel eats selling time.,Staff one more SE per Enterprise pod for competitive bake-offs.,Product marketing launches features before sales knows how to position them.
DT-2026Q2-0463,DemoTech,DT-10463,Regional Sales Director,Director+,Strategic,Remote — US West,2–5 years,25,2025-05-03,3,3,5,3,3,5,4,5,4,3,3,1,2,5,5,3,2,5,4,3,3,3,3,4,4,3,5,3,3,3,3,2,5,3,3,4,3,2,5,3,5,5,4,3,Inbound volume dropped after we changed the website — outbound isn't picking up the slack.,Simplify the comp plan to one page with worked examples.,Security questionnaire responses are copy-paste from last year and buyers catch it.
DT-2026Q2-0464,DemoTech,DT-10464,Mid-Market AE,Individual Contributor,Mid-Market,"Austin, TX",2–5 years,44,2025-04-21,3,5,3,4,4,5,5,3,4,4,3,4,4,3,4,2,4,4,3,4,5,3,4,5,3,3,3,5,4,3,3,4,2,4,3,4,4,4,3,4,4,4,3,3,Product marketing launches features before sales knows how to position them.,Refresh ROI and CFO content for mid-market — stop making AEs rebuild decks.,Product roadmap slides don't match what I hear in discovery calls.
DT-2026Q2-0465,DemoTech,DT-10465,Enterprise AE,Individual Contributor,Enterprise,"Austin, TX",6–12 months,9,2025-05-22,3,4,5,2,3,4,5,4,4,5,3,4,3,2,2,4,2,3,4,4,5,2,2,3,4,5,4,2,2,3,3,4,3,3,2,3,3,4,3,5,5,4,3,4,Security questionnaire responses are copy-paste from last year and buyers catch it.,Cap legal review SLA at 5 business days for deals under $150K ARR.,Competitive battlecards are three months stale the moment a competitor ships something.
DT-2026Q2-0466,DemoTech,DT-10466,SDR,Individual Contributor,Commercial,Remote — US East,1–2 years,18,2025-04-10,3,3,3,4,3,2,4,3,3,3,5,4,3,3,4,3,2,4,4,4,3,2,1,3,3,5,3,3,3,3,2,1,3,3,3,2,4,2,4,4,4,3,4,4,Partner referrals arrive with no context and unrealistic close timelines.,Build demo environment stability into our own dogfooding SLA.,
DT-2026Q2-0467,DemoTech,DT-10467,Enterprise AE,Individual Contributor,Enterprise,Remote — US West,0–6 months,5,2025-05-27,3,3,2,3,3,4,5,3,3,4,3,4,1,4,2,3,2,3,4,3,3,2,2,2,4,2,4,3,2,1,2,4,2,2,2,3,3,4,3,4,3,3,3,4,Legal review on enterprise deals takes 2–3 weeks and champions go dark.,Run monthly live objection labs instead of async enablement modules.,My patch is geographically huge for an Enterprise rep — travel eats selling time.
DT-2026Q2-0468,DemoTech,DT-10468,Enterprise AE,Individual Contributor,Enterprise,Remote — Canada,2–5 years,36,2025-04-03,3,4,4,4,3,4,3,4,4,5,4,3,3,2,4,4,4,2,4,3,3,4,5,3,3,2,4,4,2,1,4,3,3,2,4,3,5,3,3,4,4,4,3,4,SE coverage is thin — I wait three days for a technical win on competitive deals.,Run monthly live objection labs instead of async enablement modules.,Multi-year deal splits are unclear when CS owns the expansion motion.
DT-2026Q2-0469,DemoTech,DT-10469,Commercial AE,Individual Contributor,Commercial,Remote — US West,2–5 years,59,2025-04-12,4,5,2,3,3,3,3,4,3,5,2,2,2,3,2,1,5,2,2,3,3,4,5,2,3,4,3,3,3,5,2,3,3,2,2,3,4,4,4,5,4,3,4,4,Competitive battlecards are three months stale the moment a competitor ships something.,Cap legal review SLA at 5 business days for deals under $150K ARR.,
DT-2026Q2-0470,DemoTech,DT-10470,SDR,Individual Contributor,Commercial,Remote — Canada,5+ years,97,2025-05-24,5,1,4,2,3,3,5,4,3,4,4,4,3,3,3,4,3,2,4,1,3,3,4,4,4,4,5,4,4,2,4,3,3,3,3,3,2,4,2,4,3,5,3,5,Inbound volume dropped after we changed the website — outbound isn't picking up the slack.,Build demo environment stability into our own dogfooding SLA.,Inbound volume dropped after we changed the website — outbound isn't picking up the slack.
DT-2026Q2-0471,DemoTech,DT-10471,Mid-Market AE,Individual Contributor,Mid-Market,Remote — Canada,5+ years,99,2025-05-11,4,4,3,2,5,3,5,4,5,3,4,3,3,3,5,2,4,2,3,3,3,5,4,4,3,4,4,4,2,2,4,3,3,3,2,2,4,3,4,4,2,3,4,4,"MQLs from the last campaign were mostly students and consultants, not buyers.",Publish a single source of truth for stage definitions and enforce it in Gong.,
DT-2026Q2-0472,DemoTech,DT-10472,Enterprise AE,Individual Contributor,Enterprise,"Toronto, Canada",1–2 years,15,2025-05-02,4,3,5,4,3,2,4,5,4,4,4,3,4,3,3,4,4,4,4,4,2,3,3,3,4,5,4,3,2,3,4,4,4,3,3,4,3,5,2,4,3,3,3,5,Our demo platform is genuinely best-in-class — buyers feel it on the first call.,Simplify the comp plan to one page with worked examples.,
DT-2026Q2-0473,DemoTech,DT-10473,Enterprise AE,Individual Contributor,Enterprise,"Toronto, Canada",1–2 years,24,2025-05-07,5,4,3,5,3,4,3,4,3,4,3,3,1,5,5,3,3,4,3,3,2,2,4,5,5,2,4,1,3,3,2,5,3,5,4,3,4,4,3,4,5,5,3,5,Deal desk gives different pricing guidance depending on who is on shift.,Refresh ROI and CFO content for mid-market — stop making AEs rebuild decks.,Partner referrals arrive with no context and unrealistic close timelines.
DT-2026Q2-0474,DemoTech,DT-10474,Commercial AE,Individual Contributor,Commercial,Remote — Canada,2–5 years,32,2025-05-15,4,2,4,3,2,4,3,3,5,4,3,4,2,3,4,4,2,3,3,4,2,3,2,3,4,3,3,3,4,2,2,2,3,2,4,5,3,2,4,3,4,5,4,4,Partner referrals arrive with no context and unrealistic close timelines.,"Tighten MQL criteria — fewer leads, higher quality.",Deal desk gives different pricing guidance depending on who is on shift.
DT-2026Q2-0475,DemoTech,DT-10475,Enterprise AE,Individual Contributor,Enterprise,Remote — US West,1–2 years,19,2025-05-17,5,4,3,5,4,5,4,3,4,3,4,4,3,3,2,3,2,2,3,3,2,3,3,5,4,3,3,1,2,3,1,1,4,4,3,2,3,2,3,3,3,5,2,4,The Commercial team culture is strong — people share what works on Slack.,"Tighten MQL criteria — fewer leads, higher quality.",Our demo platform is genuinely best-in-class — buyers feel it on the first call.
DT-2026Q2-0476,DemoTech,DT-10476,Enterprise AE,Individual Contributor,Enterprise,Remote — US East,2–5 years,52,2025-04-24,5,4,3,3,3,2,5,4,4,2,5,4,2,3,4,5,4,4,3,2,4,5,3,3,3,4,3,2,1,3,4,3,5,2,3,5,4,4,5,4,3,5,3,3,Security questionnaire responses are copy-paste from last year and buyers catch it.,"Tighten MQL criteria — fewer leads, higher quality.",
DT-2026Q2-0477,DemoTech,DT-10477,Mid-Market AE,Individual Contributor,Mid-Market,"Toronto, Canada",1–2 years,17,2025-05-01,3,5,4,3,4,3,4,5,5,4,4,4,3,3,3,4,4,2,4,4,4,4,4,4,4,2,4,4,3,3,5,4,3,4,5,3,4,3,4,4,3,4,4,4,Enablement content is built for Commercial but I'm Enterprise — I adapt everything.,Publish a single source of truth for stage definitions and enforce it in Gong.,"MQLs from the last campaign were mostly students and consultants, not buyers."
DT-2026Q2-0478,DemoTech,DT-10478,Solutions Consultant,Individual Contributor,Mid-Market,"Toronto, Canada",1–2 years,23,2025-05-10,4,4,2,3,5,4,4,5,5,3,5,3,4,4,3,4,3,3,4,4,4,3,3,3,4,5,2,3,3,5,3,4,3,4,3,5,3,4,4,4,4,4,4,3,"MQLs from the last campaign were mostly students and consultants, not buyers.","Tighten MQL criteria — fewer leads, higher quality.",My patch is geographically huge for an Enterprise rep — travel eats selling time.
DT-2026Q2-0479,DemoTech,DT-10479,SDR,Individual Contributor,Commercial,Remote — US West,5+ years,72,2025-04-24,5,3,4,2,4,4,5,4,4,3,3,4,4,4,4,3,3,4,2,3,2,5,3,4,4,3,3,3,2,4,4,3,3,4,3,5,3,3,3,4,3,3,3,3,"MQLs from the last campaign were mostly students and consultants, not buyers.",Simplify the comp plan to one page with worked examples.,We need ROI calculators for mid-market CFOs — I build them in Google Sheets weekly.
DT-2026Q2-0480,DemoTech,DT-10480,Commercial AE,Individual Contributor,Commercial,"San Francisco, CA (HQ)",5+ years,104,2025-05-16,4,3,2,4,4,5,5,4,5,3,4,5,4,3,4,5,2,1,3,4,4,4,3,4,5,4,5,4,2,3,3,2,3,1,4,4,3,4,5,4,3,4,4,3,Our demo platform is genuinely best-in-class — buyers feel it on the first call.,Refresh ROI and CFO content for mid-market — stop making AEs rebuild decks.,RevOps fixed forecasting dashboards this quarter and it saved me hours every week.
DT-2026Q2-0481,DemoTech,DT-10481,SDR,Individual Contributor,Commercial,"New York, NY",1–2 years,22,2025-04-22,4,2,3,4,3,5,4,3,3,4,2,2,3,5,2,4,4,4,2,2,2,2,4,3,3,4,5,3,3,3,4,3,3,2,4,4,4,4,4,5,4,4,4,4,Territory carve-up left me with a lot of long-dormant accounts and no warm inbound.,Staff one more SE per Enterprise pod for competitive bake-offs.,Onboarding was strong on product but weak on enterprise procurement cycles.
DT-2026Q2-0482,DemoTech,DT-10482,Enterprise AE,Individual Contributor,Enterprise,"London, UK",6–12 months,12,2025-05-20,4,4,3,3,2,4,3,3,4,4,3,2,5,4,4,2,3,3,2,4,4,2,3,4,4,3,4,3,3,2,3,3,4,3,3,3,4,3,5,2,3,4,3,3,"My manager runs tight pipeline reviews with real coaching, not just inspection.",Refresh ROI and CFO content for mid-market — stop making AEs rebuild decks.,
DT-2026Q2-0483,DemoTech,DT-10483,BDR,Individual Contributor,Mid-Market,"London, UK",2–5 years,35,2025-05-28,4,4,5,3,4,3,5,4,3,5,3,5,4,3,4,5,3,4,4,4,4,3,4,4,5,5,2,3,4,3,4,5,4,5,3,3,4,5,4,4,3,4,5,4,Legal review on enterprise deals takes 2–3 weeks and champions go dark.,Simplify the comp plan to one page with worked examples.,
DT-2026Q2-0484,DemoTech,DT-10484,Commercial AE,Individual Contributor,Commercial,Remote — US East,5+ years,77,2025-05-22,4,4,5,4,3,4,4,4,4,4,4,4,3,4,2,3,2,3,3,3,1,2,3,3,4,4,4,2,3,2,2,3,3,3,1,5,3,3,2,3,3,4,3,5,Inbound volume dropped after we changed the website — outbound isn't picking up the slack.,Standardize SDR-to-AE handoff notes with required fields in Salesforce.,SE coverage is thin — I wait three days for a technical win on competitive deals.
DT-2026Q2-0485,DemoTech,DT-10485,Mid-Market AE,Individual Contributor,Mid-Market,"London, UK",2–5 years,50,2025-05-20,3,4,3,4,5,4,4,3,4,3,5,3,2,3,3,2,3,3,4,5,5,4,2,3,4,4,5,2,4,4,2,3,4,4,4,4,3,4,3,3,3,5,5,2,Marketing promises 'demo transformation in 30 days' and buyers expect magic on call one.,Publish a single source of truth for stage definitions and enforce it in Gong.,Security questionnaire responses are copy-paste from last year and buyers catch it.
DT-2026Q2-0486,DemoTech,DT-10486,Enterprise AE,Individual Contributor,Enterprise,"San Francisco, CA (HQ)",2–5 years,57,2025-05-12,4,3,5,5,3,4,5,4,4,2,4,5,4,4,3,4,4,2,3,4,4,5,4,3,5,5,4,2,4,2,3,5,4,5,2,5,3,3,2,3,3,5,3,4,Legal review on enterprise deals takes 2–3 weeks and champions go dark.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,
